storey_uuid,dataSource,functionType,interiorSpace,sensor_name,room_name,spaceType,uuid,coordinates,type,storey_floorId,storey_floorPlan,storey_name,storey_geoReference,building_address,building_geo,building_name
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #13080,3.127 - Conferentie vergaderruimte,occupancy,0ab5fa1e-4c79-447a-be12-19dbc1e0970a,"[{latitude=51.44718112703181, longitude=5.486281432292485}, {latitude=51.44718110629716, longitude=5.486238190865086}, {latitude=51.44720805590404, longitude=5.486238157582948}, {latitude=51.44720807663871, longitude=5.486281399035893}, {latitude=51.44718112703181, longitude=5.486281432292485}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #13083,3.201 - Collegezaal,occupancy,9ea95d95-f6c7-4d8b-99f9-cd82ff02b0ab,"[{latitude=51.447527021357324, longitude=5.486063476246533}, {latitude=51.44752700062267, longitude=5.486020234491613}, {latitude=51.44755395022955, longitude=5.4860202012092705}, {latitude=51.44755397096422, longitude=5.486063442989737}, {latitude=51.447527021357324, longitude=5.486063476246533}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #23065,3.445 - Conferentie vergaderruimte,occupancy,24d1fccd-bafe-43a5-9473-5cbff03879b5,"[{latitude=51.44848416964217, longitude=5.486169054564075}, {latitude=51.44848414890752, longitude=5.486125811902621}, {latitude=51.448511098514395, longitude=5.486125778619567}, {latitude=51.44851111924907, longitude=5.486169021306466}, {latitude=51.44848416964217, longitude=5.486169054564075}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #23085,3.320 - Collegezaal,occupancy,9fa05b92-78d2-4da6-8bab-185efda21477,"[{latitude=51.448172860979504, longitude=5.486277808314539}, {latitude=51.44817284024485, longitude=5.486234565947934}, {latitude=51.44819978985173, longitude=5.486234532665084}, {latitude=51.4481998105864, longitude=5.4862777750571325}, {latitude=51.448172860979504, longitude=5.486277808314539}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #23003,3.426 - Conferentie vergaderruimte,occupancy,964f93a0-3dc1-42c1-9b54-fa2a7622587a,"[{latitude=51.448368208174465, longitude=5.486277852574629}, {latitude=51.44836818743981, longitude=5.486234610022993}, {latitude=51.44839513704669, longitude=5.48623457674004}, {latitude=51.448395157781356, longitude=5.486277819317121}, {latitude=51.448368208174465, longitude=5.486277852574629}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #23017,3.221 - Conferentie vergaderruimte,occupancy,ca21ea03-5162-496c-a579-b2319cfe452b,"[{latitude=51.447780744540765, longitude=5.486279399256896}, {latitude=51.44778072380611, longitude=5.486236157261678}, {latitude=51.447807673413, longitude=5.486236123979133}, {latitude=51.44780769414766, longitude=5.486279365999896}, {latitude=51.447780744540765, longitude=5.486279399256896}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #23084,3.320 - Collegezaal,occupancy,b5366a90-aea2-4694-9d72-898a522694c4,"[{latitude=51.448218948318214, longitude=5.486277818756529}, {latitude=51.44821892758355, longitude=5.486234576346262}, {latitude=51.44824587719042, longitude=5.486234543063411}, {latitude=51.44824589792509, longitude=5.486277785499122}, {latitude=51.448218948318214, longitude=5.486277818756529}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #23036,3.332 - Kantoor,occupancy,23ced20d-dffe-4991-a455-1c45194a8193,"[{latitude=51.447873024061664, longitude=5.486279420167847}, {latitude=51.44787300332701, longitude=5.486236178085202}, {latitude=51.44789995293388, longitude=5.486236144802555}, {latitude=51.447899973668555, longitude=5.486279386910746}, {latitude=51.447873024061664, longitude=5.486279420167847}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #13012,3.206 - Kantoor,occupancy,298c9e0a-dcb2-42ff-9c62-298241e89227,"[{latitude=51.44761963316114, longitude=5.486063496794747}, {latitude=51.44761961242648, longitude=5.486020254952096}, {latitude=51.447646562033356, longitude=5.48602022166955}, {latitude=51.44764658276804, longitude=5.486063463537748}, {latitude=51.44761963316114, longitude=5.486063496794747}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,,Dynet Sensor,occupancy,adaa90a9-ae12-4fac-aa21-bdaa229755ba,"[{latitude=51.44746225061687, longitude=5.486265150826054}, {latitude=51.44746222988221, longitude=5.486221909132405}, {latitude=51.44748917948908, longitude=5.486221875850062}, {latitude=51.44748920022376, longitude=5.4862651175691575}, {latitude=51.44746225061687, longitude=5.486265150826054}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #13061,3.207 - Kantoor,occupancy,d4523a96-94a9-4427-a790-0b5b8954a731,"[{latitude=51.447642697904435, longitude=5.486065016733995}, {latitude=51.44764267716979, longitude=5.48602177486946}, {latitude=51.447669626776666, longitude=5.486021741587016}, {latitude=51.44766964751133, longitude=5.486064983476995}, {latitude=51.447642697904435, longitude=5.486065016733995}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #23039,3.220 - Conferentie vergaderruimte,occupancy,f491250e-5739-40f9-b12f-76a557093fbb,"[{latitude=51.4478266270099, longitude=5.486279409654103}, {latitude=51.44782660627525, longitude=5.486236167615427}, {latitude=51.447853555882126, longitude=5.4862361343327795}, {latitude=51.44785357661679, longitude=5.486279376397002}, {latitude=51.4478266270099, longitude=5.486279409654103}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #23099,3.425 - Kantoortuin Werklandschap,occupancy,1ad626e0-06aa-4f18-8f28-26469ba7f534,"[{latitude=51.448426613163974, longitude=5.486277865807568}, {latitude=51.44842659242933, longitude=5.486234623200667}, {latitude=51.448453542036205, longitude=5.486234589917612}, {latitude=51.448453562770865, longitude=5.48627783255006}, {latitude=51.448426613163974, longitude=5.486277865807568}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #13088,3.205 - Conferentie vergaderruimte,occupancy,e4413f03-32b6-43dc-add6-92a8e8cccb9c,"[{latitude=51.44759632105403, longitude=5.486063491622403}, {latitude=51.44759630031937, longitude=5.486020249801734}, {latitude=51.44762324992626, longitude=5.48602021651929}, {latitude=51.44762327066092, longitude=5.486063458365404}, {latitude=51.44759632105403, longitude=5.486063491622403}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #13011,3.242 - Conferentie vergaderruimte,occupancy,8445bccd-5c70-48c6-b889-8209f407c4db,"[{latitude=51.44761921145397, longitude=5.4861669453755235}, {latitude=51.44761919071931, longitude=5.486123703533279}, {latitude=51.44764614032617, longitude=5.486123670250835}, {latitude=51.447646161060845, longitude=5.486166912118627}, {latitude=51.44761921145397, longitude=5.4861669453755235}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
07be2482-c02d-403b-a233-c29d41b1add0,dynet,occupancy,TRUE,DUS360CR #13077,3.129 - Kantoortuin Werklandschap,occupancy,09ac0a1f-113e-4bab-8fec-804821a5e91f,"[{latitude=51.447134958103845, longitude=5.486281421828512}, {latitude=51.44713493736918, longitude=5.486238180444876}, {latitude=51.44716188697606, longitude=5.486238147162738}, {latitude=51.44716190771073, longitude=5.486281388571919}, {latitude=51.447134958103845, longitude=5.486281421828512}]",polygon,3,"{""width"":""20000"",""name"":""EF644EA6-3640-4F09-80B7-1D230250EC09.png"",""imageURI"":""/buildingStoreyImage/07be2482-c02d-403b-a233-c29d41b1add0"",""height"":""3000""}",Verdieping 03,"[{""pixelCoordinates"":{""x"":19812.0,""y"":2696.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":19826.0,""y"":303.213134765625},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":177.0,""y"":2706.213134765625},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
